class id,filepaths,label,scientific name,Big Garden Bird Watch '22 Rank,BoCC5 Status,Source
11,.\birds\Dunnock(115).jpg,Dunnock,Prunella modularis,12,Amber,http://www.gardenbirdwatching.com/Dunnock_4922.jpg
3,.\birds\Wood_Pigeon(20).jpg,Wood_Pigeon,Columba palumbus,4,Amber,http://ftp.funet.fi/index/Tree_of_life/aves/columbiformes/columbidae/columba/palumbus-1.jpg
15,.\birds\Carrion_Crow(45).jpg,Carrion_Crow,Corvus corone,16,Green,https://live.staticflickr.com/7210/6974450076_579093e4c5.jpg
19,.\birds\Song_Thrush(39).jpg,Song_Thrush,Turdus philomelos,20,Amber,https://1.bp.blogspot.com/-iFF9ANcF0Ls/XlgMotAyxNI/AAAAAAAAZJQ/-hoAqR0_3LM_7iRNTYrqXO8LAAznuzJAACLcBGAsYHQ/s1600/DSC05757.JPG
4,.\birds\Blackbird(130).jpg,Blackbird,Turdus merula,5,Green,https://3.bp.blogspot.com/-7t4v1cx7qLc/T8zBHwUkoEI/AAAAAAAASQc/KQYw8k45cNk/s640/Blackbird.jpg
6,.\birds\Goldfinch(28).jpg,Goldfinch,Carduelis carduelis,7,Green,https://www.first-nature.com/birds/images/carduelis-carduelis2.jpg
6,.\birds\Goldfinch(76).jpg,Goldfinch,Carduelis carduelis,7,Green,https://www.australianbirdphotos.com/uploads/8/1/9/6/8196966/3385192_orig.jpg
4,.\birds\Blackbird(89).jpg,Blackbird,Turdus merula,5,Green,http://gallery.new-ecopsychology.org/photo/birds/blackbird_(turdus_merula)-5.jpg
6,.\birds\Goldfinch(93).jpg,Goldfinch,Carduelis carduelis,7,Green,http://1.bp.blogspot.com/-__7KKaE3PTg/TZziWhSsGfI/AAAAAAAAAMQ/0S6LaAAljGE/s1600/Goldfinch.jpg
9,.\birds\Long_Tailed_Tit(30).jpg,Long_Tailed_Tit,Aegithalos caudatus,10,Green,https://haylingbillyheritage.org/wp-content/uploads/2015/09/Long-tailed-Tit-Aegithalos-caudatus-9022572.jpg
11,.\birds\Dunnock(91).jpg,Dunnock,Prunella modularis,12,Amber,https://live.staticflickr.com/65535/49617315408_17212cb61e.jpg
17,.\birds\Greenfinch(92).jpg,Greenfinch,Chloris chloris,18,Red,http://www.nic.funet.fi/index/Tree_of_life/aves/passeriformes/fringillidae/carduelis/chloris-2m.jpg
19,.\birds\Song_Thrush(98).jpg,Song_Thrush,Turdus philomelos,20,Amber,https://cdn.shopify.com/s/files/1/0020/1926/2510/products/842-2_1024x1024@2x.jpg?v=1551504194
5,.\birds\Robin(96).jpg,Robin,Erithacus rubecula,6,Green,https://www.asturnatura.com/photo/_files/photogallery/d13c5458363a44e0b3dc7671a52ed19e.jpg
19,.\birds\Song_Thrush(83).jpg,Song_Thrush,Turdus philomelos,20,Amber,http://www.arjanpijning.nl/joomla/images/vogels/img_2333.jpg
14,.\birds\Collared_Dove(81).jpg,Collared_Dove,Streptopelia decaocto,15,Green,https://birdwatchireland.ie/app/uploads/2019/04/Collared-Dove-Jlhopgood-600x400.jpg
2,.\birds\Starling(116).jpg,Starling,Sturnus vulgaris,3,Red,https://www.gardenbirdwatching.com/Starling_11159.jpg
1,.\birds\BlueTit(74).jpg,Blue_Tit,Cyanistes caeruleus,2,Green,https://live.staticflickr.com/65535/50487365251_292388b456_b.jpg
2,.\birds\Starling(113).jpg,Starling,Sturnus vulgaris,3,Red,http://pages.vassar.edu/sensoryecology/files/2015/04/European_Starling_c22-38-259_l.jpg
7,.\birds\Great_Tit(142).jpg,Great_Tit,Parus major,8,Green,Camera trap
18,.\birds\Wren(6).jpg,Wren,Troglodytes troglodytes,19,Amber,http://www.tf79.ch/nature/photos/troglodytes-troglodytes001.jpg
10,.\birds\Chaffinch(64).jpg,Chaffinch,Fringilla coelebs,11,Green,http://gallery.new-ecopsychology.org/photo/birds/chaffinch_(fringilla_coelebs)-7.jpg
8,.\birds\Magpie(43).jpg,Magpie,Pica pica,9,Green,https://lh5.googleusercontent.com/proxy/4KVfkhLHPpf7OnhV4GFkjXJk0oM09MECBH_zdYwl8y6oMy9548u5WAwwHQzl7YhKZ89R3Wenk1M0nA=s0-d
14,.\birds\Collared_Dove(33).jpg,Collared_Dove,Streptopelia decaocto,15,Green,https://focusingonwildlife.com/news/wp-content/gallery/collared-dove-streptopelia-decaocto/collared-dove-streptopelia-decaocto-3.jpg
2,.\birds\Starling(85).jpg,Starling,Sturnus vulgaris,3,Red,http://mycoweb2.narod.ru/Submitted/SJG/60_Sturnus_vulgaris_0581_JS_20130709.jpg
7,.\birds\Great_Tit(35).jpg,Great_Tit,Parus major,8,Green,https://www.myslenedrevo.com.ua/files/MDr/sci/kyiv/islands/1-10-Fauna/Fauna/Parus_major-at_1.jpg
12,.\birds\Jackdaw(97).jpg,Jackdaw,Coloeus monedula,13,Green,https://3.bp.blogspot.com/-_AiATBBzKHA/W9chMn7lEFI/AAAAAAAAUM8/KkzaeU886icXT3kanF4tL4y_p8ZEtQVdgCLcBGAs/s1600/jackdaw%2B1%2Boct%2B2018%2B2.jpg
5,.\birds\Robin(86).jpg,Robin,Erithacus rubecula,6,Green,https://i.pinimg.com/originals/4b/01/3b/4b013b0d47f2508313f8ae248f07b300.jpg
18,.\birds\Wren(13).jpg,Wren,Troglodytes troglodytes,19,Amber,https://img2.juzaphoto.com/001/shared_files/uploads/1579344_l.jpg
14,.\birds\Collared_Dove(2).jpg,Collared_Dove,Streptopelia decaocto,15,Green,https://img5.juzaphoto.com/001/shared_files/uploads/3559840_l.jpg
14,.\birds\Collared_Dove(140).jpg,Collared_Dove,Streptopelia decaocto,15,Green,Camera trap
7,.\birds\Great_Tit(54).jpg,Great_Tit,Parus major,8,Green,https://i.ytimg.com/vi/rb84fs3IT4k/maxresdefault.jpg
12,.\birds\Jackdaw(52).jpg,Jackdaw,Coloeus monedula,13,Green,https://www.lefotodifabio.it/wp-content/uploads/2018/08/2018_DSC_5539.jpg
13,.\birds\Feral_Pigeon(12).jpg,Feral_Pigeon,Columba livia domestica,14,Green,https://waarnemingen.be/media/photo/007/094/7094835.jpg
16,.\birds\Coal_Tit(44).jpg,Coal_Tit,Periparus ater,17,Green,https://www.asturnatura.com/photo/_files/photogallery/f4afc755e1fcb004a47bedcdd8f4d965.jpg
3,.\birds\Wood_Pigeon(30).jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://live.staticflickr.com/4614/28233461139_1398f2b446_b.jpg
5,.\birds\Robin(68).jpg,Robin,Erithacus rubecula,6,Green,http://4.bp.blogspot.com/-2WhOlLslbgc/UrHQsJrljvI/AAAAAAAASfQ/-1Mi1HFDKFc/s1600/+Petirrojo+europeo+(Erithacus+rubecula)+(2).jpg
0,.\birds\House_Sparrow(94).jpg,House_Sparrow,Passer domesticus,1,Red,https://2.bp.blogspot.com/-XkG_MGSNu3k/UFYtgKtwGTI/AAAAAAAAAGk/oqALVlEXaFs/s1600/House_Sparrow_(Passer_domesticus)-_Male_in_Kolkata_I_IMG_5904.jpg
15,.\birds\Carrion_Crow(116).jpg,Carrion_Crow,Corvus corone,16,Green,https://www.birdforum.net/gallery/carrion-crow.202383/full
3,.\birds\Wood_Pigeon(78).jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://www.motosha.com/files/preview/2000x1333/11623081254ec0hq6vqdmlzw49unxbnzqyp6yekjc9ba7w2puc5turcbmiztplcuvmzkurdwiirlm0mlsk6pimamzqj6uvy51cjgzs4zn5lctft.jpg
3,.\birds\Wood_Pigeon(128).jpg,Wood_Pigeon,Columba palumbus,4,Amber,http://www.surfbirds.com/community-blogs/clairesell/files/2013/11/Juv-Woodpigeon1-1024x685.jpg
9,.\birds\Long_Tailed_Tit(29).jpg,Long_Tailed_Tit,Aegithalos caudatus,10,Green,https://4.bp.blogspot.com/-vDUV9qobStI/XAEcC6n7mJI/AAAAAAAA4kE/0d26bts2PnARLuB2RLpmmsoCOzqHZhhkwCLcBGAs/s1600/Mito%2B%2528Aegithalos%2Bcaudatus%2529%2B%252813%2529.jpg
18,.\birds\Wren(109).jpg,Wren,Troglodytes troglodytes,19,Amber,https://images.on-this.website/12797_6228607614c6c253a73aea.jpg
19,.\birds\Song_Thrush(101).jpg,Song_Thrush,Turdus philomelos,20,Amber,http://www.gardenbirdwatching.com/Song-Thrush_7466.jpg
4,.\birds\Blackbird(11).jpg,Blackbird,Turdus merula,5,Green,https://www.viva.fct.unl.pt/sites/www.viva.fct.unl.pt/files/imagens/aves/turdus_merula_acabar_fotos/turdus_merula2_jose_frade_face.jpg
12,.\birds\Jackdaw(42).jpg,Jackdaw,Coloeus monedula,13,Green,https://www.naturephoto-cz.com/photos/sevcik/coloeus-monedula--34x_kavka_dsi6296.jpg
0,.\birds\House_Sparrow(121).jpg,House_Sparrow,Passer domesticus,1,Red,https://3.bp.blogspot.com/-xEG_lWnnDSA/VS9CN7jZYvI/AAAAAAAAZHg/NvnhdnzcdTs/s1600/Housesparrowfemalemain.JPG
11,.\birds\Dunnock(123).jpg,Dunnock,Prunella modularis,12,Amber,https://vignette2.wikia.nocookie.net/thewwcbritishwildlife/images/1/1c/Dunnock.jpg/revision/latest/scale-to-width-down/2000?cb=20100110194437
18,.\birds\Wren(101).jpg,Wren,Troglodytes troglodytes,19,Amber,https://3.bp.blogspot.com/-dHeuUrD7I5c/UFm39QPBnPI/AAAAAAAABes/uCLv8XNIMuw/s1600/DSC_2931-1.jpg
4,.\birds\Blackbird(12).jpg,Blackbird,Turdus merula,5,Green,https://live.staticflickr.com/5705/23263708904_c657cf647a_b.jpg
6,.\birds\Goldfinch(12).jpg,Goldfinch,Carduelis carduelis,7,Green,https://live.staticflickr.com/65535/49429176096_b4ff818469.jpg
18,.\birds\Wren(32).jpg,Wren,Troglodytes troglodytes,19,Amber,https://img5.juzaphoto.com/001/shared_files/uploads_hr/3122922_large71887.jpg
11,.\birds\Dunnock(65).jpg,Dunnock,Prunella modularis,12,Amber,https://live.staticflickr.com/65535/51303724357_3a0ecfe3af.jpg
2,.\birds\Starling(149).jpg,Starling,Sturnus vulgaris,3,Red,Camera trap
14,.\birds\Collared_Dove(67).jpg,Collared_Dove,Streptopelia decaocto,15,Green,https://prydfjerkrae.dk/wp-content/uploads/2020/08/Streptopelia-decaocto-4-scaled.jpg
15,.\birds\Carrion_Crow(86).jpg,Carrion_Crow,Corvus corone,16,Green,https://i1.wp.com/i.imgur.com/3iAGhEZ.jpg
9,.\birds\Long_Tailed_Tit(49).jpg,Long_Tailed_Tit,Aegithalos caudatus,10,Green,http://www.hlasek.com/foto/aegithalos_caudatus_br5673.jpg
16,.\birds\Coal_Tit(8).jpg,Coal_Tit,Periparus ater,17,Green,https://www.naturephoto-cz.com/photos/mraz/periparus-ater-82x_14a003.jpg
2,.\birds\Starling(100).jpg,Starling,Sturnus vulgaris,3,Red,https://4.bp.blogspot.com/-8vWbrQjC6rc/UNXx00VqJOI/AAAAAAAANRA/iFt43RONpu0/s1600/starling.jpg
11,.\birds\Dunnock(54).jpg,Dunnock,Prunella modularis,12,Amber,https://2.bp.blogspot.com/-ApqsLN7x-FQ/Vi3yZf6azyI/AAAAAAAA3nc/xFuNG4rgo98/w1200-h630-p-k-no-nu/Prunella%2Bmodularis.jpg
15,.\birds\Carrion_Crow(10).jpg,Carrion_Crow,Corvus corone,16,Green,https://img.fotocommunity.com/corvus-corone-8a875642-3c52-40f1-b182-086f0e0dd11d.jpg?height=1080
4,.\birds\Blackbird(17).jpg,Blackbird,Turdus merula,5,Green,http://www.tf79.ch/nature/photos/turdus-merula002.jpg
6,.\birds\Goldfinch(65).jpg,Goldfinch,Carduelis carduelis,7,Green,https://natuurvriendencapelle.nl/blog/wp-content/uploads/2016/03/800px-Carduelis_carduelis_close_up.jpg
1,.\birds\BlueTit(11).jpg,Blue_Tit,Cyanistes caeruleus,2,Green,https://img5.juzaphoto.com/001/shared_files/uploads/3460303_l.jpg
10,.\birds\Chaffinch(33).jpg,Chaffinch,Fringilla coelebs,11,Green,https://www.naturephoto-cz.com/photos/birds/fringilla-coelebs-141821.jpg
7,.\birds\Great_Tit(29).jpg,Great_Tit,Parus major,8,Green,https://live.staticflickr.com/446/31614670375_dbbeb0fc60.jpg
5,.\birds\Robin(19).jpg,Robin,Erithacus rubecula,6,Green,https://img2.juzaphoto.com/001/shared_files/uploads/3067803.jpg
15,.\birds\Carrion_Crow(112).jpg,Carrion_Crow,Corvus corone,16,Green,https://www.birdforum.net/wiki/images/thumb/8/80/Carrion_Crow.jpg/525px-Carrion_Crow.jpg
10,.\birds\Chaffinch(26).jpg,Chaffinch,Fringilla coelebs,11,Green,https://media.istockphoto.com/photos/fringilla-coelebs-picture-id530996720?k=6&amp;m=530996720&amp;s=170667a&amp;w=0&amp;h=eiTtfMEICWdCw-vwy5sjNGNuyLCnwPAviGZmmOJ9x8k=
1,.\birds\BlueTit(118).jpg,Blue_Tit,Cyanistes caeruleus,2,Green,http://www.permuted.org.uk/photography/wp-content/uploads/2008/03/bluetit_1803089042.jpg
19,.\birds\Song_Thrush(99).jpg,Song_Thrush,Turdus philomelos,20,Amber,https://www.mikeswildlifegarden.co.uk/wp-content/uploads/2018/03/Thrush-1-600x400.jpg
3,.\birds\Wood_Pigeon(4).jpg,Wood_Pigeon,Columba palumbus,4,Amber,http://www.tf79.ch/nature/photos/columba-palumbus002.jpg
7,.\birds\Great_Tit(120).jpg,Great_Tit,Parus major,8,Green,http://www.naturephoto-cz.com/photos/sevcik/great-tit--44x_konadra_dse2881.jpg
16,.\birds\Coal_Tit(22).jpg,Coal_Tit,Periparus ater,17,Green,https://www.naturephoto-cz.com/photos/mraz/periparus-ater-xxx11a107.jpg
1,.\birds\BlueTit(58).jpg,Blue_Tit,Cyanistes caeruleus,2,Green,https://waarnemingen.be/media/photo/009/955/9955408.jpg
7,.\birds\Great_Tit(150).jpg,Great_Tit,Parus major,8,Green,Camera trap
12,.\birds\Jackdaw(2).jpg,Jackdaw,Coloeus monedula,13,Green,https://images.freeimages.com/images/large-previews/f07/galka-coloeus-monedula-sitting-on-a-tree-branch-crataegus-prague-czech-republic-february-2016-1636135.jpg
14,.\birds\Collared_Dove(110).jpg,Collared_Dove,Streptopelia decaocto,15,Green,https://images.on-this.website/4752_19302404325ed9fd1f1907c.jpg
12,.\birds\Jackdaw(46).jpg,Jackdaw,Coloeus monedula,13,Green,http://www.snakebunk.com/animalia/aves/passeriformes/corvidae/coloeus_monedula_3250.jpg
0,.\birds\House_Sparrow(65).jpg,House_Sparrow,Passer domesticus,1,Red,https://live.staticflickr.com/65535/49989446901_501e8a9830.jpg
15,.\birds\Carrion_Crow(78).jpg,Carrion_Crow,Corvus corone,16,Green,http://www.naturephoto-cz.com/fullsize/sevcik/carrion-crow--36x_vrana_dsr3137.jpg
16,.\birds\Coal_Tit(14).jpg,Coal_Tit,Periparus ater,17,Green,https://www.naturephoto-cz.com/photos/mraz/periparus-ater-xxx11a418.jpg
2,.\birds\Starling(64).jpg,Starling,Sturnus vulgaris,3,Red,http://www.exworld.fr/WordPress/wp-content/images/nggallery_import/Sturnus-vulgaris.jpg
6,.\birds\Goldfinch(128).jpg,Goldfinch,Carduelis carduelis,7,Green,Camera trap
12,.\birds\Jackdaw(20).jpg,Jackdaw,Coloeus monedula,13,Green,http://gaestebuch.naturspaziergang.de/Voegel/Voegel-Fotos/Coloeus_monedula_02_21-03-2019.jpg
10,.\birds\Chaffinch(115).jpg,Chaffinch,Fringilla coelebs,11,Green,https://www.naturephoto-cz.com/fullsize/sevcik/chaffinch--95x_penkavy_dss_9154.jpg
2,.\birds\Starling(6).jpg,Starling,Sturnus vulgaris,3,Red,https://img.fotocommunity.com/sturnus-vulgaris-cad07553-47b3-4358-96b9-d7f0b75ec946.jpg?height=1080
4,.\birds\Blackbird(40).jpg,Blackbird,Turdus merula,5,Green,https://www.naturephoto-cz.com/photos/sevcik/turdus-merula--75x_kos_dso2808.jpg
11,.\birds\Dunnock(53).jpg,Dunnock,Prunella modularis,12,Amber,https://img2.juzaphoto.com/002/shared_files/uploads_hr/2773212_large92683.jpg
16,.\birds\Coal_Tit(3).jpg,Coal_Tit,Periparus ater,17,Green,https://www.naturephoto-cz.com/photos/mraz/periparus-ater-84x_13a515.jpg
9,.\birds\Long_Tailed_Tit(51).jpg,Long_Tailed_Tit,Aegithalos caudatus,10,Green,https://3.bp.blogspot.com/-OSBaQd0QfzI/T9kRP3m34WI/AAAAAAAAAtQ/Sx1koAR_y6c/s1600/mitus.jpg
10,.\birds\Chaffinch(56).jpg,Chaffinch,Fringilla coelebs,11,Green,http://gallery.new-ecopsychology.org/photo/birds/chaffinch_(fringilla_coelebs)-11.jpg
5,.\birds\Robin(119).jpg,Robin,Erithacus rubecula,6,Green,https://drewbuckleyphotography.com/wp-content/uploads/2012/11/Robin.jpg
17,.\birds\Greenfinch(120).jpg,Greenfinch,Chloris chloris,18,Red,https://www.birdforum.net/gallery/greenfinch.664683/full
12,.\birds\Jackdaw(40).jpg,Jackdaw,Coloeus monedula,13,Green,https://www.naturephoto-cz.com/photos/mraz/coloeus-monedula-08d526.jpg
9,.\birds\Long_Tailed_Tit(93).jpg,Long_Tailed_Tit,Aegithalos caudatus,10,Green,https://lh6.googleusercontent.com/-54pE39uyFtA/TvjiLevw8II/AAAAAAAASQo/rFOqZdtyyQk/s870/Aegithalos-caudatus6.jpg
6,.\birds\Goldfinch(52).jpg,Goldfinch,Carduelis carduelis,7,Green,http://www.naturephotos.dk/GalleriPics/368_120529164107.jpg
10,.\birds\Chaffinch(41).jpg,Chaffinch,Fringilla coelebs,11,Green,https://img5.juzaphoto.com/001/shared_files/uploads/3522166_l.jpg
7,.\birds\Great_Tit(98).jpg,Great_Tit,Parus major,8,Green,https://www.naturephoto-cz.com/fullsize/andera/great-tit-87x_kon2.jpg
2,.\birds\Starling(73).jpg,Starling,Sturnus vulgaris,3,Red,http://www.hlasek.com/foto/sturnus_vulgaris_d59.jpg
3,.\birds\Wood_Pigeon(10).jpg,Wood_Pigeon,Columba palumbus,4,Amber,http://www.biopix.com/photos/SDL-Columba-palumbus-00003.jpg
1,.\birds\BlueTit(68).jpg,Blue_Tit,Cyanistes caeruleus,2,Green,http://www.naturephoto-cz.com/photos/birds/cyanistes-caeruleus-26424.jpg
5,.\birds\Robin(135).jpg,Robin,Erithacus rubecula,6,Green,https://focusingonwildlife.com/news/wp-content/gallery/best-photo-of-the-week-competition-23-may-2015/img_2050r.jpg
16,.\birds\Coal_Tit(60).jpg,Coal_Tit,Periparus ater,17,Green,http://birds-in-flight.net/wp-content/uploads/2017/08/BIF0095_MPU_I1Q9922_26102012_cotit-1_d_guelper-see.jpg
4,.\birds\Blackbird(70).jpg,Blackbird,Turdus merula,5,Green,https://img5.juzaphoto.com/001/shared_files/uploads/3596895_l.jpg
14,.\birds\Collared_Dove(98).jpg,Collared_Dove,Streptopelia decaocto,15,Green,https://johncaddick.co.uk/wp-content/uploads/2013/10/033012_Collared_Dove.jpg
16,.\birds\Coal_Tit(38).jpg,Coal_Tit,Periparus ater,17,Green,https://www.ukwildflowers.com/Web_photos_NOP/periparus_ater_coal_tit_large.jpg
17,.\birds\Greenfinch(136).jpg,Greenfinch,Chloris chloris,18,Red,https://www.birdforum.net/gallery/greenfinch.649436/full
15,.\birds\Carrion_Crow(76).jpg,Carrion_Crow,Corvus corone,16,Green,https://www.birdspot.co.uk/wp-content/uploads/2017/09/carrion-crow-1.jpg
7,.\birds\Great_Tit(88).jpg,Great_Tit,Parus major,8,Green,https://www.naturephoto-cz.com/fullsize/andera/great-tit-81x_kon10.jpg
3,.\birds\Wood_Pigeon(133).jpg,Wood_Pigeon,Columba palumbus,4,Amber,http://www.fungiforays.co.uk/wp-content/uploads/WoodPigeon.jpg
0,.\birds\House_Sparrow(72).jpg,House_Sparrow,Passer domesticus,1,Red,http://gallery.new-ecopsychology.org/photo/birds/House_Sparrow_(passer_domesticus)-5.jpg
7,.\birds\Great_Tit(33).jpg,Great_Tit,Parus major,8,Green,http://www.exworld.fr/WordPress/wp-content/images/yonne-2015/Parus-major.jpg
4,.\birds\Blackbird(18).jpg,Blackbird,Turdus merula,5,Green,https://orig00.deviantart.net/da5f/f/2011/272/5/c/turdus_merula_by_lenamakarova-d4ba6dz.jpg
9,.\birds\Long_Tailed_Tit(83).jpg,Long_Tailed_Tit,Aegithalos caudatus,10,Green,https://biodiversidade.eu/web/cache/scene/uploads/imaxes/imaxe/2f5/_S7QytKoutjK3UsovKMnMzytWsi62MjS0UipKLc6sStVRsDAwUL_/_KuBQA=_/56ace66a3c-3.jpg
14,.\birds\Collared_Dove(32).jpg,Collared_Dove,Streptopelia decaocto,15,Green,https://focusingonwildlife.com/news/wp-content/gallery/collared-dove-streptopelia-decaocto/collared-dove-streptopelia-decaocto-7.jpg
8,.\birds\Magpie(65).jpg,Magpie,Pica pica,9,Green,http://upload.wikimedia.org/wikipedia/commons/d/d8/Korean_magpie_in_Daejeon.jpg
9,.\birds\Long_Tailed_Tit(44).jpg,Long_Tailed_Tit,Aegithalos caudatus,10,Green,http://3.bp.blogspot.com/-Ukt0bZOgAWM/URZASYPrddI/AAAAAAAADXw/BaNoVM2aoQQ/s640/Mito+(Aegithalos+caudatus)+-+IMG_7185+Blog.jpg
16,.\birds\Coal_Tit(139).jpg,Coal_Tit,Periparus ater,17,Green,http://www.naturephoto-cz.com/photos/mraz/coal-tit-xxx11a413.jpg
11,.\birds\Dunnock(98).jpg,Dunnock,Prunella modularis,12,Amber,https://1.bp.blogspot.com/-GzNgwT23q2o/WEpHijaw7qI/AAAAAAAAHIk/btUHIUk1aMoeYq4204B_6DCFm1cAE1xnQCLcB/s1600/DKS_6036A_.jpg
6,.\birds\Goldfinch(9).jpg,Goldfinch,Carduelis carduelis,7,Green,https://img.fotocommunity.com/portrait-carduelis-carduelis-591211ca-ecec-4980-8683-11e165a08413.jpg?height=1080
5,.\birds\Robin(22).jpg,Robin,Erithacus rubecula,6,Green,https://img2.juzaphoto.com/002/shared_files/uploads/2618249_l.jpg
19,.\birds\Song_Thrush(58).jpg,Song_Thrush,Turdus philomelos,20,Amber,https://www.dahmstierleben.de/garten/bilder/voegel/turdus-philomelos.jpg/@@images/647d2026-e62d-4ecf-af6e-4b85207c9c72.jpeg
11,.\birds\Dunnock(144).jpg,Dunnock,Prunella modularis,12,Amber,Camera trap
11,.\birds\Dunnock(107).jpg,Dunnock,Prunella modularis,12,Amber,https://www.birdforum.net/gallery/dunnock.656190/full
14,.\birds\Collared_Dove(135).jpg,Collared_Dove,Streptopelia decaocto,15,Green,Camera trap
12,.\birds\Jackdaw(74).jpg,Jackdaw,Coloeus monedula,13,Green,https://waarneming.nl/media/photo/024/578/24578126.jpg
10,.\birds\Chaffinch(58).jpg,Chaffinch,Fringilla coelebs,11,Green,https://www.naturephoto-cz.com/photos/birds/fringilla-coelebs-141790.jpg
2,.\birds\Starling(131).jpg,Starling,Sturnus vulgaris,3,Red,https://www.naturephoto-cz.com/photos/sevcik/starling--spacek_dsd6461.jpg
19,.\birds\Song_Thrush(70).jpg,Song_Thrush,Turdus philomelos,20,Amber,https://www.tier-fotos.eu/1024/singdrossel-turdus-philomelos-gibt-ein-13878.jpg
9,.\birds\Long_Tailed_Tit(150).jpg,Long_Tailed_Tit,Aegithalos caudatus,10,Green,https://1.bp.blogspot.com/-DjFxmN0zZjw/VtchB6upGTI/AAAAAAAAI6A/MDuKbPR7s9E/s640/IMG_1884.JPG
10,.\birds\Chaffinch(16).jpg,Chaffinch,Fringilla coelebs,11,Green,https://img2.juzaphoto.com/001/shared_files/uploads/1282066.jpg
9,.\birds\Long_Tailed_Tit(66).jpg,Long_Tailed_Tit,Aegithalos caudatus,10,Green,http://3.bp.blogspot.com/-K1_KHGixvfI/URZAXuGZrkI/AAAAAAAADYI/ef9by8onggA/s1600/Mito+(Aegithalos+caudatus)+-+IMG_8109+Blog.jpg
14,.\birds\Collared_Dove(52).jpg,Collared_Dove,Streptopelia decaocto,15,Green,https://www.centralcoastbiodiversity.org/uploads/1/4/9/9/14993002/7156026_orig.jpg
9,.\birds\Long_Tailed_Tit(107).jpg,Long_Tailed_Tit,Aegithalos caudatus,10,Green,http://media-cache-ak0.pinimg.com/736x/f5/0b/9e/f50b9e188c83021d3e18c4464348857c.jpg
7,.\birds\Great_Tit(147).jpg,Great_Tit,Parus major,8,Green,Camera trap
18,.\birds\Wren(134).jpg,Wren,Troglodytes troglodytes,19,Amber,http://orig15.deviantart.net/1690/f/2015/156/e/1/common_wren_3_by_nini1965-d8vr4te.jpg
13,.\birds\Feral_Pigeon(9).jpg,Feral_Pigeon,Columba livia domestica,14,Green,https://live.staticflickr.com/2152/1938740176_266b80e9fa_z.jpg
7,.\birds\Great_Tit(36).jpg,Great_Tit,Parus major,8,Green,http://www.tf79.ch/nature/photos/parus-major001.jpg
11,.\birds\Dunnock(68).jpg,Dunnock,Prunella modularis,12,Amber,https://aminus3.s3.amazonaws.com/image/g0019/u00018187/i02240236/7f2510b7177e454140b00923f8654566_giant.jpg
15,.\birds\Carrion_Crow(65).jpg,Carrion_Crow,Corvus corone,16,Green,https://a4.pbase.com/u15/holopain/large/4608199.Corvuscorone.jpg
9,.\birds\Long_Tailed_Tit(59).jpg,Long_Tailed_Tit,Aegithalos caudatus,10,Green,http://www.naturephoto-cz.com/photos/mraz/aegithalos-caudatus-xxx11a513.jpg
11,.\birds\Dunnock(70).jpg,Dunnock,Prunella modularis,12,Amber,https://i.pinimg.com/originals/6c/7f/89/6c7f8925d5fc9b10bc0dc3ec755d8ba7.jpg
16,.\birds\Coal_Tit(120).jpg,Coal_Tit,Periparus ater,17,Green,https://live.staticflickr.com/65535/49243485832_6043dbe8b0.jpg
1,.\birds\BlueTit(49).jpg,Blue_Tit,Cyanistes caeruleus,2,Green,https://pre00.deviantart.net/1636/th/pre/i/2009/360/b/1/cyanistes_caeruleus_by_nightwibe.jpg
0,.\birds\House_Sparrow(130).jpg,House_Sparrow,Passer domesticus,1,Red,https://cdn.birdwatchingdaily.com/2016/07/074.jpg
12,.\birds\Jackdaw(50).jpg,Jackdaw,Coloeus monedula,13,Green,https://live.staticflickr.com/65535/50165820066_68d5aa6f9d.jpg
12,.\birds\Jackdaw(94).jpg,Jackdaw,Coloeus monedula,13,Green,https://images.freeimages.com/images/large-previews/564/jackdaw-1547734.jpg
11,.\birds\Dunnock(73).jpg,Dunnock,Prunella modularis,12,Amber,https://www.naturephoto-cz.com/photos/birds/prunella-modularis-200340.jpg
1,.\birds\BlueTit(63).jpg,Blue_Tit,Cyanistes caeruleus,2,Green,http://www.naturephoto-cz.com/photos/roucka/cyanistes-caeruleus-xxx_mg_6962.jpg
0,.\birds\House_Sparrow(142).jpg,House_Sparrow,Passer domesticus,1,Red,Camera trap
10,.\birds\Chaffinch(99).jpg,Chaffinch,Fringilla coelebs,11,Green,https://www.hlasek.com/foto/fringilla_coelebs_ae1194.jpg
4,.\birds\Blackbird(106).jpg,Blackbird,Turdus merula,5,Green,http://www.birding.in/images/Birds/blackbird.jpg
10,.\birds\Chaffinch(127).jpg,Chaffinch,Fringilla coelebs,11,Green,http://www.permuted.org.uk/photography/wp-content/uploads/2008/04/chaffinch_0804082052.jpg
13,.\birds\Feral_Pigeon(26).jpg,Feral_Pigeon,Columba livia domestica,14,Green,http://animal.memozee.com/ArchHAN02/1151464538.jpg
19,.\birds\Song_Thrush(123).jpg,Song_Thrush,Turdus philomelos,20,Amber,https://cdn.birdwatchingdaily.com/2018/06/Song-Thrush-Grassington-UK-660x495.jpg
